"T2A6V3","51.052470","-113.941856","Calgary","AB"
"T2A6V4","51.093121","-113.938272","Calgary","AB"
"T2A6V5","51.056134","-113.925559","Calgary","AB"
"T2A6V6","51.056602","-113.925369","Calgary","AB"
"T2A6V7","51.056101","-113.925764","Calgary","AB"
"T2A6V8","51.056015","-113.925547","Calgary","AB"
"T2A6V9","51.056104","-113.925969","Calgary","AB"
"T2A6W0","51.050461","-113.958168","Calgary","AB"
"T2A6W1","51.055967","-113.925534","Calgary","AB"
"T2A6W2","51.059300","-113.928171","Calgary","AB"
"T2A6W3","51.064924","-113.932218","Calgary","AB"
"T2A6W4","51.065651","-113.933525","Calgary","AB"
"T2A6W5","51.054244","-113.928218","Calgary","AB"
"T2A6W6","51.053369","-113.928874","Calgary","AB"
"T2A6W7","51.059512","-113.924970","Calgary","AB"
"T2A6W8","51.062974","-113.926103","Calgary","AB"
"T2A6W9","51.059052","-113.988218","Calgary","AB"
"T2A6X0","51.050461","-113.958168","Calgary","AB"
"T2A6X1","51.047593","-113.989320","Calgary","AB"
"T2A6X2","51.049218","-113.983296","Calgary","AB"
"T2A6X3","51.077193","-114.168588","Calgary","AB"
"T2A6X4","51.062917","-113.925992","Calgary","AB"
"T2A6X5","51.063631","-113.926710","Calgary","AB"
"T2A6X6","51.063194","-113.926439","Calgary","AB"
"T2A6X7","51.060741","-113.934582","Calgary","AB"
"T2A6X8","51.054320","-113.927862","Calgary","AB"
"T2A6X9","51.052671","-113.928587","Calgary","AB"
"T2A6Y1","51.054025","-113.928535","Calgary","AB"
"T2A6Y2","51.054694","-113.926539","Calgary","AB"
"T2A6Y3","51.056896","-113.924542","Calgary","AB"
"T2A6Y4","51.059406","-113.926063","Calgary","AB"
"T2A6Y5","51.053944","-113.926796","Calgary","AB"
"T2A6Y6","51.053296","-113.927781","Calgary","AB"
"T2A6Y7","51.053487","-113.929263","Calgary","AB"
"T2A6Y8","51.049875","-113.933970","Calgary","AB"
"T2A6Y9","51.050226","-113.932780","Calgary","AB"
"T2A6Z1","51.050088","-113.932651","Calgary","AB"
"T2A6Z2","51.050009","-113.933362","Calgary","AB"
"T2A6Z3","51.050025","-113.933171","Calgary","AB"
"T2A6Z4","51.051946","-113.931496","Calgary","AB"
"T2A6Z5","51.051397","-113.931279","Calgary","AB"
"T2A6Z6","51.058720","-113.935767","Calgary","AB"
"T2A6Z7","51.041577","-113.930116","Calgary","AB"
"T2A6Z8","51.042300","-113.934198","Calgary","AB"
"T2A6Z9","51.041380","-113.930815","Calgary","AB"
"T2A7A1","51.042301","-113.934198","Calgary","AB"
"T2A7A2","51.042797","-113.923595","Calgary","AB"
"T2A7A3","51.042798","-113.923595","Calgary","AB"
"T2A7A4","51.042967","-113.932964","Calgary","AB"
"T2A7A5","51.042968","-113.932964","Calgary","AB"
"T2A7A6","51.042969","-113.932964","Calgary","AB"
"T2A7A7","51.042302","-113.934198","Calgary","AB"
"T2A7A8","51.041582","-113.929829","Calgary","AB"
"T2A7A9","51.042799","-113.923595","Calgary","AB"
"T2A7B1","51.042970","-113.932964","Calgary","AB"
"T2A7B2","51.042800","-113.923595","Calgary","AB"
"T2A7B3","51.062766","-113.925419","Calgary","AB"
"T2A7B4","51.063694","-113.924734","Calgary","AB"
"T2A7B5","51.049889","-113.933348","Calgary","AB"
"T2A7B6","51.049518","-113.933805","Calgary","AB"
"T2A7B7","51.060843","-113.946295","Calgary","AB"
"T2A7B8","51.227826","-113.928093","Calgary","AB"
"T2A7B9","51.060502","-113.946922","Calgary","AB"
"T2A7C1","51.062416","-113.943884","Calgary","AB"
"T2A7C2","51.061673","-113.944016","Calgary","AB"
"T2A7C3","51.060386","-113.945175","Calgary","AB"
"T2A7C4","51.062528","-113.943898","Calgary","AB"
"T2A7C5","51.061410","-113.944086","Calgary","AB"
"T2A7C6","51.060661","-113.944334","Calgary","AB"
"T2A7C7","51.060392","-113.945203","Calgary","AB"
"T2A7C8","51.061054","-113.945846","Calgary","AB"
"T2A7C9","51.060187","-113.948974","Calgary","AB"
"T2A7E0","51.050461","-113.958168","Calgary","AB"
"T2A7E1","51.061682","-113.944607","Calgary","AB"
"T2A7E2","51.061603","-113.944717","Calgary","AB"
"T2A7E3","51.062805","-113.944811","Calgary","AB"
"T2A7E4","51.042487","-113.976474","Calgary","AB"
"T2A7E5","51.039972","-114.001379","Calgary","AB"
"T2A7E6","51.055031","-113.981525","Calgary","AB"
"T2A7E7","51.058894","-113.978161","Calgary","AB"
"T2A7E8","51.042801","-113.923595","Calgary","AB"
"T2A7E9","51.038689","-113.986861","Calgary","AB"
"T2A7G0","51.050461","-113.958168","Calgary","AB"
"T2A7G1","51.042971","-113.932964","Calgary","AB"
"T2A7G2","51.042972","-113.932964","Calgary","AB"
"T2A7G3","51.062206","-113.956672","Calgary","AB"
"T2A7G4","51.042652","-113.993087","Calgary","AB"
"T2A7G5","51.042303","-113.934198","Calgary","AB"
"T2A7G6","51.046197","-113.965843","Calgary","AB"
"T2A7G7","51.042973","-113.932964","Calgary","AB"
"T2A7G8","51.042974","-113.932964","Calgary","AB"
"T2A7G9","51.039973","-114.001379","Calgary","AB"
"T2A7H0","51.050461","-113.958168","Calgary","AB"
"T2A7H1","51.065298","-113.976763","Calgary","AB"
"T2A7H2","51.093688","-114.094685","Calgary","AB"
"T2A7H3","51.059533","-113.986103","Calgary","AB"
"T2A7H4","51.037854","-114.056163","Calgary","AB"
"T2A7H5","51.065771","-113.978566","Calgary","AB"
"T2A7H6","51.039732","-113.930084","Calgary","AB"
"T2A7H7","51.039553","-113.931415","Calgary","AB"
"T2A7H8","51.041800","-114.017381","Calgary","AB"
"T2A7H9","51.041189","-113.931761","Calgary","AB"
"T2A7J1","51.041359","-113.931946","Calgary","AB"
"T2A7J2","51.041442","-113.932413","Calgary","AB"
"T2A7J3","51.040696","-113.929945","Calgary","AB"
"T2A7J4","51.044210","-113.936872","Calgary","AB"
"T2A7J5","51.042758","-113.930864","Calgary","AB"
"T2A7J6","51.042278","-113.932333","Calgary","AB"
"T2A7J7","51.042091","-113.931847","Calgary","AB"
"T2A7J8","51.039681","-113.933613","Calgary","AB"
"T2A7J9","51.042305","-113.932016","Calgary","AB"
"T2A7K1","51.042004","-113.933182","Calgary","AB"
"T2A7K2","51.041623","-113.932300","Calgary","AB"
"T2A7K3","51.041953","-113.930272","Calgary","AB"
"T2A7K4","51.042180","-113.931015","Calgary","AB"
"T2A7K5","51.042363","-113.930962","Calgary","AB"
"T2A7K6","51.041992","-113.932219","Calgary","AB"
"T2A7K7","51.042918","-113.931992","Calgary","AB"
"T2A7K8","51.042417","-113.931373","Calgary","AB"
"T2A7K9","51.041706","-113.932763","Calgary","AB"
"T2A7L0","51.050461","-113.958168","Calgary","AB"
"T2A7L1","51.042178","-113.931918","Calgary","AB"
"T2A7L2","51.042503","-113.931106","Calgary","AB"
"T2A7L3","51.056513","-113.979397","Calgary","AB"
"T2A7L4","51.056514","-113.979397","Calgary","AB"
"T2A7L5","51.056515","-113.979397","Calgary","AB"
"T2A7L6","51.065096","-113.979809","Calgary","AB"
"T2A7L7","51.065083","-113.977701","Calgary","AB"
"T2A7L8","51.051250","-113.931051","Calgary","AB"
"T2A7L9","51.065475","-114.007276","Calgary","AB"
"T2A7M0","51.050461","-113.958168","Calgary","AB"
"T2A7M1","51.049120","-113.984961","Calgary","AB"
"T2A7M2","51.045907","-113.993027","Calgary","AB"
"T2A7M3","51.039974","-114.001379","Calgary","AB"
"T2A7M4","51.065386","-113.941904","Calgary","AB"
"T2A7M5","51.039975","-114.001379","Calgary","AB"
"T2A7M6","51.039534","-113.959204","Calgary","AB"
"T2A7M7","51.045109","-113.933823","Calgary","AB"
"T2A7M8","51.043460","-113.932474","Calgary","AB"
"T2A7M9","51.043921","-113.931264","Calgary","AB"
"T2A7N0","51.050461","-113.958168","Calgary","AB"
"T2A7N1","51.043100","-113.931429","Calgary","AB"
"T2A7N2","51.043827","-113.929801","Calgary","AB"
"T2A7N3","51.046089","-113.932211","Calgary","AB"
"T2A7N4","51.054440","-113.932433","Calgary","AB"
"T2A7N5","51.062049","-113.926943","Calgary","AB"
"T2A7N6","51.065112","-113.989680","Calgary","AB"
"T2A7N7","51.046420","-113.932449","Calgary","AB"
"T2A7N8","51.046657","-113.932072","Calgary","AB"
"T2A7N9","51.046196","-113.932818","Calgary","AB"
"T2A7P0","51.050461","-113.958168","Calgary","AB"
"T2A7P1","51.056516","-113.979397","Calgary","AB"
"T2A7P2","51.047253","-113.930392","Calgary","AB"
"T2A7P3","51.054353","-113.995719","Calgary","AB"
"T2A7P4","51.053421","-113.993335","Calgary","AB"
"T2A7P5","51.052388","-113.994629","Calgary","AB"
"T2A7P6","51.059084","-113.933535","Calgary","AB"
"T2A7P7","51.042637","-113.931048","Calgary","AB"
"T2A7P8","51.042972","-113.930534","Calgary","AB"
"T2A7P9","51.041270","-113.928878","Calgary","AB"
"T2A7R0","51.050461","-113.958168","Calgary","AB"
"T2A7R1","51.040916","-113.927738","Calgary","AB"
"T2A7R2","51.058568","-113.999878","Calgary","AB"
"T2A7R3","51.056908","-113.986005","Calgary","AB"
"T2A7R4","51.054293","-113.982002","Calgary","AB"
"T2A7R5","51.048051","-113.930106","Calgary","AB"
"T2A7R6","51.047773","-113.929032","Calgary","AB"
"T2A7R7","51.028661","-113.808596","Calgary","AB"
"T2A7R8","51.059192","-113.989615","Calgary","AB"
"T2A7R9","51.025864","-114.060189","Calgary","AB"
"T2A7S1","51.043980","-113.928608","Calgary","AB"
"T2A7S2","51.044039","-113.928708","Calgary","AB"
"T2A7S3","51.044204","-113.929206","Calgary","AB"
"T2A7S4","51.041877","-113.926759","Calgary","AB"
"T2A7S5","51.043747","-113.927328","Calgary","AB"
"T2A7S6","51.045006","-113.927930","Calgary","AB"
"T2A7S7","51.044820","-113.928619","Calgary","AB"
"T2A7S8","51.046289","-113.926617","Calgary","AB"
"T2A7S9","51.053360","-113.981933","Calgary","AB"
"T2A7T0","51.050461","-113.958168","Calgary","AB"
"T2A7T1","51.062771","-113.983779","Calgary","AB"
"T2A7T2","51.043478","-113.925873","Calgary","AB"
"T2A7T3","51.043454","-113.925845","Calgary","AB"
"T2A7T4","51.049314","-113.927850","Calgary","AB"
"T2A7T5","51.048343","-113.927817","Calgary","AB"
"T2A7T6","51.045975","-113.925895","Calgary","AB"
"T2A7T7","51.047274","-113.926995","Calgary","AB"
"T2A7T8","51.047382","-113.925443","Calgary","AB"
"T2A7T9","51.047338","-113.925531","Calgary","AB"
"T2A7V0","51.050461","-113.958168","Calgary","AB"
"T2A7V1","51.048253","-113.996695","Calgary","AB"
"T2A7V2","51.076946","-114.055899","Calgary","AB"
"T2A7V3","51.050156","-113.992165","Calgary","AB"
"T2A7V4","51.044983","-113.927366","Calgary","AB"
"T2A7V5","51.045325","-113.927669","Calgary","AB"
"T2A7V6","51.040074","-113.970047","Calgary","AB"
"T2A7V7","51.049410","-113.927413","Calgary","AB"
"T2A7V8","51.059533","-114.019827","Calgary","AB"
"T2A7V9","51.049033","-113.926789","Calgary","AB"
"T2A7W0","51.050461","-113.958168","Calgary","AB"
"T2A7W1","51.041180","-113.926374","Calgary","AB"
"T2A7W2","51.040915","-113.926065","Calgary","AB"
"T2A7W3","51.041676","-113.925692","Calgary","AB"
"T2A7W4","51.054263","-113.997543","Calgary","AB"
"T2A7W5","51.055121","-114.119948","Calgary","AB"
"T2A7W6","51.061166","-114.041459","Calgary","AB"
"T2A7W7","51.047032","-113.999657","Calgary","AB"
"T2A7W8","51.157077","-114.272048","Calgary","AB"
"T2A7W9","51.039976","-114.001379","Calgary","AB"
"T2A7X0","51.050461","-113.958168","Calgary","AB"
"T2A7X1","51.065336","-114.010231","Calgary","AB"
"T2A7X2","51.054081","-113.911909","Calgary","AB"
"T2A7X3","51.060789","-113.932536","Calgary","AB"
"T2A7X4","50.977732","-114.046747","Calgary","AB"
"T2A7X5","51.065196","-113.955264","Calgary","AB"
"T2A7X6","51.058175","-113.981583","Calgary","AB"
"T2A7X7","51.041164","-113.939186","Calgary","AB"
"T2A7X8","51.037934","-114.007284","Calgary","AB"
"T2A7X9","51.049233","-113.993837","Calgary","AB"
"T2A7Y1","51.037086","-113.987055","Calgary","AB"
"T2A7Y2","51.056892","-113.986587","Calgary","AB"
"T2A7Y3","51.038342","-113.975846","Calgary","AB"
"T2A7Y4","51.061561","-113.995940","Calgary","AB"
"T2A7Y5","50.991381","-114.019467","Calgary","AB"
"T2A7Y6","51.038786","-113.929963","Calgary","AB"
"T2A7Y7","51.021562","-113.985958","Calgary","AB"
"T2A7Y8","51.052485","-113.945624","Calgary","AB"
"T2A7Y9","51.039158","-113.929826","Calgary","AB"
"T2A7Z1","51.039159","-113.929826","Calgary","AB"
"T2A7Z2","51.038942","-113.931154","Calgary","AB"
"T2A7Z3","51.039161","-113.929826","Calgary","AB"
"T2A7Z4","51.039254","-113.933884","Calgary","AB"
"T2A7Z5","51.038787","-113.929963","Calgary","AB"
"T2A7Z6","51.038811","-113.932483","Calgary","AB"
"T2A7Z7","51.039181","-113.934383","Calgary","AB"
"T2A7Z9","51.038141","-113.955548","Calgary","AB"
"T2A8T4","51.050461","-113.958168","Calgary","AB"
"T2A9K9","51.050461","-113.958168","Calgary","AB"
"T2B0A1","51.068825","-113.987033","Calgary","AB"
"T2B0A2","51.035842","-113.995463","Calgary","AB"
"T2B0A3","51.056339","-114.114490","Calgary","AB"
"T2B0A4","51.034148","-114.119161","Calgary","AB"
"T2B0A5","51.051087","-114.125184","Calgary","AB"
"T2B0A6","51.036142","-114.135933","Calgary","AB"
"T2B0A7","51.036296","-114.136348","Calgary","AB"
"T2B0A8","51.036184","-113.982330","Calgary","AB"
"T2B0A9","51.036266","-113.980889","Calgary","AB"
"T2B0B0","51.023693","-113.960360","Calgary","AB"
"T2B0B1","51.008067","-114.109190","Calgary","AB"
"T2B0B2","51.034710","-114.060733","Calgary","AB"
"T2B0B3","51.034793","-113.976591","Calgary","AB"
"T2B0B4","51.034732","-113.975048","Calgary","AB"
"T2B0B5","51.034748","-113.970737","Calgary","AB"
"T2B0B6","51.033153","-114.140812","Calgary","AB"
"T2B0B7","51.033184","-113.970733","Calgary","AB"
"T2B0B8","51.033129","-113.969348","Calgary","AB"
"T2B0B9","51.027753","-113.995702","Calgary","AB"
"T2B0C0","51.023693","-113.960360","Calgary","AB"
"T2B0C1","51.029243","-113.992797","Calgary","AB"
"T2B0C2","51.024074","-113.998866","Calgary","AB"
"T2B0C3","51.028521","-113.992947","Calgary","AB"
"T2B0C4","51.027032","-113.994199","Calgary","AB"
"T2B0C5","51.032916","-113.975100","Calgary","AB"
"T2B0C6","51.030442","-113.977504","Calgary","AB"
"T2B0C7","51.030189","-114.141845","Calgary","AB"
"T2B0C8","51.021878","-113.993616","Calgary","AB"
"T2B0C9","51.030516","-113.976498","Calgary","AB"
"T2B0E1","51.019758","-113.992832","Calgary","AB"
"T2B0E2","51.030495","-114.148263","Calgary","AB"
"T2B0E3","51.023484","-113.990868","Calgary","AB"
"T2B0E4","51.029175","-113.982850","Calgary","AB"
"T2B0E5","51.029168","-113.982884","Calgary","AB"
"T2B0E6","51.061223","-114.004763","Calgary","AB"
"T2B0E7","51.077307","-113.992597","Calgary","AB"
"T2B0E8","51.028035","-113.981966","Calgary","AB"
"T2B0E9","51.021094","-114.129482","Calgary","AB"
"T2B0G0","51.023693","-113.960360","Calgary","AB"
"T2B0G1","51.027456","-113.983095","Calgary","AB"
"T2B0G2","51.027602","-113.982956","Calgary","AB"
"T2B0G3","51.027281","-113.978116","Calgary","AB"
"T2B0G4","51.027280","-113.978048","Calgary","AB"
"T2B0G5","51.026950","-113.991664","Calgary","AB"
"T2B0G6","51.026951","-113.990186","Calgary","AB"
"T2B0G7","51.026952","-114.130413","Calgary","AB"
"T2B0G8","51.026823","-114.131252","Calgary","AB"
"T2B0G9","51.026928","-113.984611","Calgary","AB"
"T2B0H0","51.023693","-113.960360","Calgary","AB"
"T2B0H1","51.026940","-113.986771","Calgary","AB"
"T2B0H2","51.026878","-113.978007","Calgary","AB"
"T2B0H3","51.026816","-113.974894","Calgary","AB"
"T2B0H4","51.026241","-113.986768","Calgary","AB"
"T2B0H5","51.026280","-113.986664","Calgary","AB"
"T2B0H6","51.026206","-113.982563","Calgary","AB"
"T2B0H7","51.026212","-113.982563","Calgary","AB"
"T2B0H8","51.025757","-113.986628","Calgary","AB"
"T2B0H9","51.025704","-113.986515","Calgary","AB"
"T2B0J0","51.023693","-113.960360","Calgary","AB"
"T2B0J1","51.025760","-113.982563","Calgary","AB"
"T2B0J2","51.025782","-113.982563","Calgary","AB"
"T2B0J3","51.026422","-113.987846","Calgary","AB"
"T2B0J4","51.027090","-113.986707","Calgary","AB"
"T2B0J5","51.024556","-113.986865","Calgary","AB"
"T2B0J6","51.024590","-113.986585","Calgary","AB"
"T2B0J7","51.024476","-113.982563","Calgary","AB"
"T2B0J8","51.024374","-113.982561","Calgary","AB"
"T2B0J9","51.026197","-113.987429","Calgary","AB"
"T2B0K1","51.026293","-113.987814","Calgary","AB"
"T2B0K2","51.024017","-113.986813","Calgary","AB"
"T2B0K3","51.024011","-113.986822","Calgary","AB"
"T2B0K4","51.024073","-113.982551","Calgary","AB"
"T2B0K5","51.024081","-113.982551","Calgary","AB"
"T2B0K6","51.024391","-113.994795","Calgary","AB"
"T2B0K7","51.024254","-113.997147","Calgary","AB"
"T2B0K8","51.024063","-113.996240","Calgary","AB"
"T2B0K9","51.024423","-113.995558","Calgary","AB"
"T2B0L1","51.012598","-113.977561","Calgary","AB"
"T2B0L2","51.019779","-114.000798","Calgary","AB"
"T2B0L3","51.012272","-114.000696","Calgary","AB"
"T2B0L4","51.053090","-114.002236","Calgary","AB"
"T2B0L5","51.011383","-114.006711","Calgary","AB"
"T2B0L6","51.011051","-114.113987","Calgary","AB"
"T2B0L7","51.033057","-113.965755","Calgary","AB"
"T2B0L8","51.011437","-114.001207","Calgary","AB"
"T2B0L9","51.031375","-113.965807","Calgary","AB"
"T2B0M0","51.023693","-113.960360","Calgary","AB"
"T2B0M1","51.010035","-114.001944","Calgary","AB"
"T2B0M2","51.010691","-114.000450","Calgary","AB"
"T2B0M3","51.010687","-114.001802","Calgary","AB"
"T2B0M4","51.010538","-113.998515","Calgary","AB"
"T2B0M5","51.013983","-113.964271","Calgary","AB"
"T2B0M6","51.009605","-114.000338","Calgary","AB"
"T2B0M7","51.013984","-113.964271","Calgary","AB"
"T2B0M8","51.008726","-114.007116","Calgary","AB"
"T2B0M9","51.008843","-114.010662","Calgary","AB"
"T2B0N1","51.008789","-114.034300","Calgary","AB"
"T2B0N2","51.008685","-114.006420","Calgary","AB"
"T2B0N3","51.080360","-114.160804","Calgary","AB"
"T2B0N4","51.008771","-113.996459","Calgary","AB"
"T2B0N5","50.992808","-114.010929","Calgary","AB"
"T2B0N6","51.008795","-114.001693","Calgary","AB"
"T2B0N7","50.958379","-113.981292","Calgary","AB"
"T2B0N8","51.024687","-113.992992","Calgary","AB"
"T2B0N9","51.024688","-113.992992","Calgary","AB"
"T2B0P0","51.023693","-113.960360","Calgary","AB"
"T2B0P1","51.024689","-113.992992","Calgary","AB"
"T2B0P2","51.076554","-114.110813","Calgary","AB"
"T2B0P3","51.072016","-114.113631","Calgary","AB"
"T2B0P4","51.024690","-113.992992","Calgary","AB"
"T2B0P5","51.031340","-113.994349","Calgary","AB"
"T2B0P6","51.029272","-113.993643","Calgary","AB"
"T2B0P7","51.078571","-114.111321","Calgary","AB"
"T2B0P8","51.072241","-114.009297","Calgary","AB"
"T2B0P9","51.065861","-114.004828","Calgary","AB"
"T2B0R1","51.067042","-114.117132","Calgary","AB"
"T2B0R2","51.077128","-114.116591","Calgary","AB"
"T2B0R3","51.030502","-113.993122","Calgary","AB"
"T2B0R4","51.030060","-114.126632","Calgary","AB"
"T2B0R5","51.024691","-113.992992","Calgary","AB"
"T2B0R6","51.065445","-114.014330","Calgary","AB"
"T2B0R7","51.035653","-114.060236","Calgary","AB"
"T2B0R8","51.065980","-114.009014","Calgary","AB"
"T2B0R9","51.077361","-113.998481","Calgary","AB"
"T2B0S0","51.023693","-113.960360","Calgary","AB"
"T2B0S1","51.027728","-113.991121","Calgary","AB"
"T2B0S2","51.027759","-113.991119","Calgary","AB"
"T2B0S3","51.027781","-113.990377","Calgary","AB"
"T2B0S4","51.027667","-113.990319","Calgary","AB"
"T2B0S5","51.031739","-114.003959","Calgary","AB"
"T2B0S6","51.027743","-113.988469","Calgary","AB"
"T2B0S7","51.027693","-113.988498","Calgary","AB"
"T2B0S8","51.036832","-113.989420","Calgary","AB"
"T2B0S9","51.027721","-113.987510","Calgary","AB"
"T2B0T1","51.027695","-113.987688","Calgary","AB"
"T2B0T2","51.027722","-113.985818","Calgary","AB"
"T2B0T3","51.027774","-113.985806","Calgary","AB"
"T2B0T4","51.037786","-113.986762","Calgary","AB"
"T2B0T5","51.025082","-114.110236","Calgary","AB"
"T2B0T6","51.025575","-114.110835","Calgary","AB"
"T2B0T7","51.033540","-113.988094","Calgary","AB"
"T2B0T8","51.023970","-114.109108","Calgary","AB"
"T2B0T9","51.023995","-114.109312","Calgary","AB"
"T2B0V1","51.026206","-113.986026","Calgary","AB"
"T2B0V2","51.026695","-113.985440","Calgary","AB"
"T2B0V3","51.026350","-113.985436","Calgary","AB"
"T2B0V4","51.026007","-113.985436","Calgary","AB"
"T2B0V5","51.053959","-114.059808","Calgary","AB"
"T2B0V6","51.025469","-113.985434","Calgary","AB"
"T2B0V7","51.024731","-113.985439","Calgary","AB"
"T2B0V8","51.024359","-113.985422","Calgary","AB"
"T2B0V9","51.023731","-113.985429","Calgary","AB"
"T2B0W0","51.023693","-113.960360","Calgary","AB"
"T2B0W1","51.023699","-113.985230","Calgary","AB"
"T2B0W2","51.027147","-113.985839","Calgary","AB"
"T2B0W3","51.027424","-113.985484","Calgary","AB"
"T2B0W4","51.084432","-114.101760","Calgary","AB"
"T2B0W5","51.030147","-114.043377","Calgary","AB"
"T2B0W6","51.037279","-113.992869","Calgary","AB"
"T2B0W7","51.037683","-113.983069","Calgary","AB"
"T2B0W8","51.035245","-113.983049","Calgary","AB"
"T2B0W9","51.035393","-113.983051","Calgary","AB"
"T2B0X0","51.023693","-113.960360","Calgary","AB"
"T2B0X1","51.034306","-113.983054","Calgary","AB"
"T2B0X2","51.033277","-113.983055","Calgary","AB"
"T2B0X3","51.031957","-113.983054","Calgary","AB"
"T2B0X4","51.031785","-113.987268","Calgary","AB"
"T2B0X5","51.037705","-113.981583","Calgary","AB"
"T2B0X6","51.037102","-113.981507","Calgary","AB"
"T2B0X7","51.034804","-113.981606","Calgary","AB"
"T2B0X8","51.035471","-113.981551","Calgary","AB"
"T2B0X9","51.034602","-113.981648","Calgary","AB"
"T2B0Y0","51.023693","-113.960360","Calgary","AB"
"T2B0Y1","51.034037","-113.981605","Calgary","AB"
"T2B0Y2","51.032075","-113.981602","Calgary","AB"
"T2B0Y3","51.031401","-113.981556","Calgary","AB"
"T2B0Y4","51.021120","-114.104579","Calgary","AB"
"T2B0Y5","51.036891","-113.980152","Calgary","AB"
"T2B0Y6","51.022496","-114.112567","Calgary","AB"
"T2B0Y7","51.022590","-114.112497","Calgary","AB"
"T2B0Y8","51.020538","-114.112007","Calgary","AB"
"T2B0Y9","51.020539","-114.112096","Calgary","AB"
"T2B0Z0","51.023693","-113.960360","Calgary","AB"
"T2B0Z1","51.024208","-114.124909","Calgary","AB"
"T2B0Z2","51.023052","-114.122552","Calgary","AB"
"T2B0Z3","51.058472","-113.978694","Calgary","AB"
"T2B0Z4","51.059898","-113.979004","Calgary","AB"
"T2B0Z5","51.053428","-113.978657","Calgary","AB"
"T2B0Z6","51.059094","-113.978643","Calgary","AB"
"T2B0Z7","51.061454","-113.978680","Calgary","AB"
"T2B0Z8","51.056592","-113.978666","Calgary","AB"
"T2B0Z9","51.058073","-113.978592","Calgary","AB"
"T2B1A1","51.070207","-113.978449","Calgary","AB"
"T2B1A2","51.073565","-114.005434","Calgary","AB"
"T2B1A3","51.073563","-114.004555","Calgary","AB"
"T2B1A4","51.088256","-114.010951","Calgary","AB"
"T2B1A5","51.088256","-114.012119","Calgary","AB"
"T2B1A6","51.088209","-114.006958","Calgary","AB"
"T2B1A7","51.076272","-114.000385","Calgary","AB"
"T2B1A8","51.088391","-114.002060","Calgary","AB"
"T2B1A9","51.071122","-113.996557","Calgary","AB"
"T2B1B1","51.088695","-113.991188","Calgary","AB"
"T2B1B2","51.087442","-114.123158","Calgary","AB"
"T2B1B3","51.024139","-113.976655","Calgary","AB"
"T2B1B4","51.036599","-114.145468","Calgary","AB"
"T2B1B5","51.036752","-113.975752","Calgary","AB"
"T2B1B6","51.036056","-114.145460","Calgary","AB"
"T2B1B7","51.035216","-114.145468","Calgary","AB"
"T2B1B8","51.034393","-114.145462","Calgary","AB"
"T2B1B9","51.033772","-114.145468","Calgary","AB"
"T2B1C0","51.023693","-113.960360","Calgary","AB"
"T2B1C1","51.032747","-114.145465","Calgary","AB"
"T2B1C2","51.031799","-114.145468","Calgary","AB"
"T2B1C3","51.037451","-113.974346","Calgary","AB"
"T2B1C4","51.037467","-113.974346","Calgary","AB"
"T2B1C5","51.016942","-114.107354","Calgary","AB"
"T2B1C6","51.016942","-114.107393","Calgary","AB"
"T2B1C7","51.017004","-114.112336","Calgary","AB"
"T2B1C8","51.017004","-114.112217","Calgary","AB"
"T2B1C9","51.017136","-114.117221","Calgary","AB"
"T2B1E0","51.023693","-113.960360","Calgary","AB"
"T2B1E1","51.017134","-114.117484","Calgary","AB"
"T2B1E2","51.030048","-113.974285","Calgary","AB"
"T2B1E3","51.029150","-113.974228","Calgary","AB"
"T2B1E4","51.017337","-114.125488","Calgary","AB"
"T2B1E5","51.017441","-114.129533","Calgary","AB"
"T2B1E6","51.017435","-114.128606","Calgary","AB"
"T2B1E7","51.018109","-114.132687","Calgary","AB"
"T2B1E8","51.021060","-114.053510","Calgary","AB"
"T2B1E9","51.091045","-114.019385","Calgary","AB"
"T2B1G0","51.023693","-113.960360","Calgary","AB"
"T2B1G1","51.061986","-113.972175","Calgary","AB"
"T2B1G2","51.065173","-113.972245","Calgary","AB"
"T2B1G3","51.085222","-114.001480","Calgary","AB"
"T2B1G4","51.073320","-113.972266","Calgary","AB"
"T2B1G5","51.091115","-114.009654","Calgary","AB"
"T2B1G6","51.072899","-113.972525","Calgary","AB"
"T2B1G7","51.083436","-113.987501","Calgary","AB"
"T2B1G8","51.020396","-113.989624","Calgary","AB"
"T2B1G9","51.058442","-113.971767","Calgary","AB"
"T2B1H0","51.023693","-113.960360","Calgary","AB"
"T2B1H1","51.061012","-113.971848","Calgary","AB"
"T2B1H2","51.070876","-113.972107","Calgary","AB"
"T2B1H3","51.070899","-113.972069","Calgary","AB"
"T2B1H4","51.072623","-113.972231","Calgary","AB"
"T2B1H5","51.068280","-113.972098","Calgary","AB"
"T2B1H6","51.074805","-113.972380","Calgary","AB"
"T2B1H7","51.074972","-113.972325","Calgary","AB"
"T2B1H8","51.030248","-114.149532","Calgary","AB"
"T2B1H9","51.021637","-114.004497","Calgary","AB"
"T2B1J1","51.019393","-114.005053","Calgary","AB"
"T2B1J2","51.021138","-114.001383","Calgary","AB"
"T2B1J3","51.016028","-114.008106","Calgary","AB"
"T2B1J4","51.013982","-114.011911","Calgary","AB"
"T2B1J5","51.013996","-114.005906","Calgary","AB"
"T2B1J6","51.013998","-114.005281","Calgary","AB"
"T2B1J7","51.013306","-114.101991","Calgary","AB"
"T2B1J8","51.013321","-114.107668","Calgary","AB"
"T2B1J9","51.013788","-114.116956","Calgary","AB"
"T2B1K0","51.023693","-113.960360","Calgary","AB"
